#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
4742,Logan Sawyer,657752,657752,sa829628,,STL,RP,RP
4743,Logan Shore,624519,624519,sa738442,,SF,SP,SP
4744,Logan Tanner,683091,683091,sa3020117,,CIN,C,C
4745,Logan VanWey,701121,701121,sa3019956,,HOU,RP,RP
4746,Logan Wagner,702488,702488,,,LAD,,
4747,Logan Warmoth,657089,657089,sa3004813,,SEA,SS,SS
4748,Logan Webb,657277,657277,17995,10480,SF,SP,SP
4749,Logan Workman,694312,694312,sa3017313,,TB,SP,SP
4750,Logan Wyatt,668824,668824,sa3011259,,SF,1B,1B
4751,Loidel Chapelli,703070,703070,sa3019400,,CHW,2B,2B
4752,Lolo Sanchez,665975,665975,sa917767,,PIT,OF,OF
4753,Lonnie White Jr.,696145,696145,sa3017628,,PIT,OF,OF
4754,Lorenzo Cain,456715,9077,9077,,FA,OF,OF
4755,Lorenzo Cedrola,661411,661411,sa872850,,NYM,OF,OF
4756,Lorenzo Encarnacion,699230,699230,sa3015498,,ARI,SP,SP
4757,Lorenzo Hampton,663469,663469,sa3010678,,FA,OF,OF
4758,Lorenzo Quintana,679727,679727,sa3005394,,MIA,C,C
4759,Lou Trivino,642152,642152,15043,9885,NYY,RP,RP
4760,Louie Varland,686973,686973,27691,11424,MIN,SP,SP
4761,Louis Head,545343,545343,13259,,FA,RP,RP
4762,Lourdes Gurriel Jr.,666971,666971,19238,9475,ARI,OF,OF
4763,LT Struble,690080,690080,sa3010910,,FA,OF,OF
4764,Luarbert Arias,678215,678215,sa3007599,,MIA,RP,RP
4765,Luca Tresh,681123,681123,sa3017394,,KC,C,C
4766,Lucas Braun,814351,814351,sa3022996,,ATL,SP,SP
4767,Lucas Dunn,690903,690903,sa3016820,,SD,3B,3B
4768,Lucas Erceg,668674,668674,19360,9921,OAK,RP,RP
4769,Lucas Gilbreath,656458,656458,21290,11177,COL,RP,RP
4770,Lucas Giolito,608337,15474,15474,8724,CLE,SP,SP
4771,Lucas Jacobsen,670437,670437,sa918634,,TEX,RP,RP
4772,Lucas Knowles,686731,686731,sa3011676,,WSH,RP,RP
4773,Lucas Luetge,476595,8337,8337,8240,ATL,RP,RP
4774,Lucas Sims,608371,13470,13470,8630,CIN,RP,RP
4775,Luciano Romero,800355,800355,sa3018848,,LAD,RP,RP
4776,Lucius Fox,665650,18899,18899,10278,WSH,SS,SS
4777,Ludwin Tejada,800456,800456,sa3018960,,MIL,C,C
4778,Ludwing Espinoza,806968,806968,sa3021073,,CHC,SS,SS
4779,Luigi Hernandez,699011,699011,sa3016022,,PIT,RP,RP
4780,Luis Acosta,693785,693785,sa3015472,,DET,RP,RP
4781,Luis Alcala,685721,685721,sa3011880,,PHI,RP,RP
4782,Luis Alexander Basabe,642772,642772,17839,,FA,OF,OF
4783,Luis Almeyda,806981,806981,,,BAL,,
4784,Luis Amaya,661156,661156,sa872809,,MIL,RP,RP
4785,Luis Aparicio,805938,805938,sa3019724,,CLE,OF,OF
4786,Luis Ariza,699078,699078,sa3015791,,TB,C,C
4787,Luis Arraez,650333,650333,18568,10481,MIA,1B/2B,1B/2B
4788,Luis Arredondo,808296,808296,sa3021236,,BOS,3B,3B
4789,Luis Atocha,808216,808216,sa3021608,,STL,C,C
4790,Luis Avilan,501593,2882,2882,,FA,RP,RP
4791,Luis Aviles Jr.,641323,641323,sa738445,,HOU,SS,SS
4792,Luis Baez,2022800232,2022800232,,,HOU,,
4793,Luis Baez,800232,800232,sa3018482,,HOU,OF,OF
4794,Luis Baez,678637,678637,sa3005747,,MIN,OF,OF
4795,Luis Baldiris,698926,698926,sa3016814,,MIA,RP,RP
4796,Luis Barett,703727,703727,sa3019201,,LAD,OF,OF
4797,Luis Barrera,642456,642456,19615,10466,FA,OF,OF
4798,Luis Barroso,678979,678979,sa3005697,,BAL,RP,RP
4799,Luis Beltran,808055,808055,sa3021509,,BAL,RP,RP
4800,Luis Bermudez,800089,800089,sa3018317,,SF,SP,SP
4801,Luis Bolivar,699700,699700,sa3016341,,SEA,OF,OF
4802,Luis Campusano,669134,669134,22217,11043,SD,C,C
4803,Luis Carpio,650700,650700,sa827960,,FA,SS,SS
4804,Luis Castaneda,702871,702871,sa3019305,,LAD,2B,2B
4805,Luis Castillo,683619,683619,sa3009761,,NYM,SS,SS
4806,Luis Castillo,622379,622379,20638,11529,FA,RP,RP
4807,Luis Castillo,699127,699127,sa3015801,,MIL,OF,OF
4808,Luis Castillo,622491,15689,15689,9506,SEA,SP,SP
4809,Luis Castro,620449,620449,sa736954,,MIL,1B,1B
4810,Luis Ceballos,808150,808150,sa3021517,,NYM,SP,SP
4811,Luis Cessa,570666,13345,13345,9200,FA,SP,SP
4812,Luis Contreras,664351,664351,sa3010362,,MIL,SP,SP
4813,Luis Curbelo,666127,666127,sa918086,,FA,3B,3B
4814,Luis Curvelo,681168,681168,sa3008169,,SEA,RP,RP
4815,Luis de Avila,678752,678752,sa3005839,,ATL,RP,RP
4816,Luis De La Cruz,691331,691331,sa3016298,,NYM,OF,OF
4817,Luis De La Rosa,682915,682915,sa3009778,,BOS,SP,SP
4818,Luis De Leon,808029,808029,sa3021148,,SD,2B,2B
4819,Luis De Leon,801725,801725,sa3019283,,BAL,SP,SP
4820,Luis De Los Santos,665782,665782,sa917822,10578,TOR,SS,SS
4821,Luis Devers,678843,678843,sa3005694,,CHC,SP,SP
4822,Luis Diaz,672504,672504,sa3002846,,LAD,3B,3B
4823,Luis Durango,691411,691411,sa3015232,,CLE,OF,OF
4824,Luis Echenique,692608,692608,sa3015655,,FA,OF,OF
4825,Luis Encarnacion,691476,691476,sa3015548,,HOU,C,C
4826,Luis F. Ortiz,656814,656814,16942,9825,PHI,RP,RP
4827,Luis Faringthon,691918,691918,sa3015944,,LAA,RP,RP
4828,Luis Frias,666818,666818,21997,11028,ARI,RP,RP
4829,Luis Frias,801263,801263,sa3018608,,SF,OF,OF
4830,Luis Garcia,472610,6984,6984,8542,SD,RP,RP
4831,Luis Garcia,800430,800430,sa3021583,,MIL,C,C
4832,Luis Garcia,677593,677593,sa3007295,,FA,SS,SS
4833,Luis Garcia,671277,671277,20391,10279,WSH,2B/SS,2B/SS
4834,Luis Garcia,677651,677651,23735,11003,HOU,SP,SP
4835,Luis Gil,661563,661563,21052,10760,NYY,RP,RP
4836,Luis Gonzalez,593574,593574,sa550522,,FA,RP,RP
4837,Luis Gonzalez,691332,691332,sa3015172,,BAL,OF,OF
4838,Luis Gonzalez,670768,670768,20332,9996,SF,OF,OF
4839,Luis Gonzalez,642694,642694,sa736875,,FA,SS,SS
4840,Luis Gonzalez,694054,694054,sa3016499,,MIL,RP,RP
4841,Luis Guanipa,806994,806994,sa3020884,,ATL,OF,OF
4842,Luis Guerra,699065,699065,sa3015788,,LAD,2B,2B
4843,Luis Guerrero,687463,687463,sa3010713,,FA,2B,2B
4844,Luis Guerrero,692285,692285,sa3018288,,BOS,RP,RP
4845,Luis Guevara,808319,808319,sa3021011,,MIL,SP,SP
4846,Luis Guevara,808287,808287,sa3021232,,BAL,SS,SS
4847,Luis Guillorme,641645,641645,16451,9870,NYM,2B/3B,2B/3B
4848,Luis Gutierrez,692294,692294,sa3016469,,SD,RP,RP
4849,Luis Hernandez,683671,683671,sa3009318,,PIT,C,C
4850,Luis Joseph,692660,692660,sa3016228,,PIT,SP,SP
4851,Luis L. Ortiz,682847,682847,27646,11572,PIT,SP,SP
4852,Luis Lameda,808288,808288,sa3021233,,MIL,3B,3B
4853,Luis Lara,800325,800325,sa3018514,,MIL,OF,OF
4854,Luis Ledo,644396,644396,sa740812,,LAA,RP,RP
4855,Luis Liberato,642451,642451,17307,11569,SD,OF,OF
4856,Luis Madero,650347,650347,20399,10409,FA,RP,RP
4857,Luis Marinez,692074,692074,sa3016821,,OAK,C,C
4858,Luis Marquez,805058,805058,sa3019498,,TEX,2B,2B
4859,Luis Marte,606336,606336,14515,,FA,SS,SS
4860,Luis Martinez,808370,808370,sa3021626,,ARI,C,C
4861,Luis Martinez,699288,699288,sa3016041,,OAK,RP,RP
4862,Luis Matos,682641,682641,26467,11678,SF,OF,OF
4863,Luis Maza,692571,692571,sa3016868,,CHC,2B,2B
4864,Luis Medina,665622,665622,21649,10280,OAK,SP,SP
4865,Luis Mendez,692591,692591,sa3015650,,COL,SS,SS
4866,Luis Merejo,808153,808153,sa3021196,,CLE,3B,3B
4867,Luis Mieses,672635,672635,sa3003274,,CHW,OF,OF
4868,Luis Morales,806960,806960,sa3021487,,OAK,SP,SP
4869,Luis Morales,682945,682945,sa3008843,,LAD,OF,OF
4870,Luis Moreno,672382,672382,sa3002928,,SF,RP,RP
4871,Luis Ogando,703902,703902,sa3018924,,NYY,3B,3B
4872,Luis Oviedo,665854,665854,21728,10410,CLE,SP,SP
4873,Luis Palacios,672712,672712,sa3003021,,MIA,SP,SP
4874,Luis Parababire,808538,808538,sa3021634,,ATL,C,C
4875,Luis Paredes,700163,700163,sa3015845,,COL,OF,OF
4876,Luis Patino,672715,672715,22815,10411,CHW,RP,RP
4877,Luis Pelegrin,703862,703862,sa3018923,,PHI,3B,3B
4878,Luis Perales,691384,691384,sa3014677,,BOS,SP,SP
4879,Luis Perdomo,606131,14682,14682,,FA,RP,RP
4880,Luis Perez,691483,691483,sa3015551,,HOU,OF,OF
4881,Luis Pineda,682867,682867,sa3008826,,CHW,C,C
4882,Luis Puello,809772,809772,sa3021309,,NYY,OF,OF
4883,Luis Quesada,809683,809683,sa3021308,,HOU,OF,OF
4884,Luis Ramirez,802092,802092,sa3018353,,TEX,RP,RP
4885,Luis Ravelo,699144,699144,sa3016171,,BOS,SS,SS
4886,Luis Rengifo,650859,650859,19858,9609,LAA,2B/SS/ 3B/OF,2B/SS/ 3B/OF
4887,Luis Reyes,700309,700309,sa3015507,,CHW,RP,RP
4888,Luis Robert Jr.,673357,673357,20043,9958,CHW,OF,OF
4889,Luis Rodriguez,677628,677628,sa3005727,,STL,C,C
4890,Luis Rodriguez,691712,691712,sa3017275,,NYM,SP,SP
4891,Luis Rodriguez,678296,678296,sa3005435,,HOU,SP,SP
4892,Luis Rodriguez,691177,691177,sa3014689,,LAD,OF,OF
4893,Luis Rujano,701329,701329,sa3020904,,CHC,RP,RP
4894,Luis Sanchez,800506,800506,,,ATL,3B,3B
4895,Luis Santana,670919,670919,sa921577,,DET,2B,2B
4896,Luis Santos,676021,676021,sa3005080,,NYY,SS,SS
4897,Luis Serna,702436,702436,sa3016528,,NYY,SP,SP
4898,Luis Severino,622663,15890,15890,8958,NYY,SP,SP
4899,Luis Silva,678715,678715,sa3005547,,FA,3B,3B
4900,Luis Suarez,800379,800379,sa3018541,,NYY,SS,SS
4901,Luis Suisbel,692044,692044,sa3016717,,SEA,3B,3B
4902,Luis Toribio,678681,678681,sa3005541,11103,SF,3B,3B
4903,Luis Torrens,620443,620443,15905,19200,SEA,C,C
4904,Luis Torres,801230,801230,sa3018600,,LAA,1B,1B
4905,Luis Trevino,688003,688003,sa3009893,,FA,C,C
4906,Luis Urias,649966,649966,16622,9922,BOS,2B/SS/ 3B,2B/SS/ 3B
4907,Luis Valdez,692835,692835,sa3015974,,TEX,SP,SP
4908,Luis Vazquez,676679,676679,sa3005131,,CHC,SS,SS
4909,Luis Velasquez,686433,686433,sa3010135,,NYY,RP,RP
4910,Luis Verdugo,677605,677605,sa3006888,,CHC,SS,SS
4911,Luis Vicioso,808050,808050,sa3021157,,BAL,1B,1B
4912,Luis Viloria,699120,699120,sa3015495,,LAA,RP,RP
4913,Luis Watter,691628,691628,sa3016100,,DET,3B,3B
4914,Luis Zambrano,683595,683595,sa3009311,,FA,SS,SS
4915,Luisangel Acuna,682668,682668,sa3008765,,NYM,SS,SS
4916,Luiyin Alastre,808236,808236,sa3021210,,MIL,SS,SS
4917,Lukas Morgan,681965,681965,sa3006683,,FA,OF,OF
4918,Luke Adams,702726,702726,sa3020135,,MIL,3B,3B
4919,Luke Albright,681475,681475,sa3017592,,ARI,SP,SP
4920,Luke Anderson,680093,680093,sa3017984,,OAK,SP,SP
4921,Luke Bandy,670186,670186,sa3010149,,FA,OF,OF
4922,Luke Bard,572703,572703,14288,9931,TOR,RP,RP
4923,Luke Barker,673316,673316,19609,,FA,RP,RP
4924,Luke Berryhill,666124,666124,sa3011587,,HOU,C,C
4925,Luke Brown,687493,687493,sa3017333,,PIT,OF,OF
4926,Luke Farrell,608652,608652,15101,9704,CHW,SP,SP
4927,Luke Gold,688780,688780,sa3019986,,DET,2B,2B
4928,Luke Jackson,592426,11752,11752,8716,SF,RP,RP
4929,Luke Keaschall,807712,807712,sa3022614,,MIN,2B,2B
4930,Luke Little,681432,681432,28036,,CHC,RP,RP
4931,Luke Maile,571912,13355,13355,9143,CIN,C,C
4932,Luke Murphy,684665,684665,sa3017653,,LAA,RP,RP
4933,Luke Raley,670042,670042,19354,10764,TB,1B/OF,1B/OF
4934,Luke Ritter,682239,682239,sa3009878,,NYM,2B,2B
4935,Luke Shilling,663443,663443,sa3014781,,FA,RP,RP
4936,Luke Voit,572228,572228,14811,9695,FA,1B,1B
4937,Luke Waddell,680672,680672,sa3017075,,ATL,SS,SS
4938,Luke Weaver,596133,16918,16918,9430,NYY,SP,SP
4939,Luke Williams,663897,663897,19931,11017,ATL,3B/OF,2B/3B/ OF
4940,Luken Baker,663609,663609,21497,11803,STL,1B,1B
4941,Lyon Richardson,680689,680689,24581,11143,CIN,SP,SP
4942,Lyonell James,691378,691378,sa3015524,,BOS,3B,3B
4943,M.D. Johnson,668724,668724,sa3010364,,MIA,SP,SP
4944,Mac Horvath,690991,690991,sa3022885,,BAL,2B,2B
4945,Mac Sceroler,669135,669135,22218,,CIN,RP,RP
4946,Maceo Campbell,695398,695398,sa3016797,,BOS,RP,RP
4947,MacKenzie Gore,669022,669022,22201,9973,WSH,SP,SP
4948,MacKenzie Mueller,684997,684997,sa3014824,,TOR,OF,OF
4949,Maddux Bruns,691772,691772,sa3017782,,LAD,SP,SP
4950,Maddux Houghton,806368,806368,sa3020716,,MIN,OF,OF
4951,Madison Bumgarner,518516,5524,5524,7454,FA,SP,SP
4952,Madison Jeffrey,686700,686700,sa3018206,,LAD,RP,RP
4953,Madison Santos,679027,679027,sa3006206,,NYY,OF,OF
4954,Madison Stokes,657010,657010,sa3008076,,PHI,3B,3B
4955,Magneuris Sierra,642423,642423,17023,9558,ATL,OF,OF
4956,Mahki Backstrom,683106,683106,sa3011599,,FA,1B,1B
4957,Maick Collado,691408,691408,sa3015534,,CLE,3B,3B
4958,Maikel Franco,596748,12179,12179,,FA,3B,3B
4959,Maikel Garcia,672580,672580,22715,11387,KC,SS/3B,SS/3B
4960,Maikol Escotto,683500,683500,sa3008878,,PIT,SS,SS
4961,Maikol Hernandez,694204,694204,,,BAL,,
4962,Maikol Munoz,694225,694225,sa3018390,,SD,3B,3B
4963,Maikol Orozco,807004,807004,sa3021098,,DET,2B,2B
4964,Mairoshendrick Martinus,800302,800302,sa3018505,,LAD,SS,SS
4965,Malcom Nunez,682650,682650,sa3008113,,PIT,1B,1B
4966,Mallex Smith,605480,13608,13608,,FA,OF,OF
4967,Malquin Canelo,622541,622541,sa657479,,FA,SS,SS
4968,Malvin Pena,658369,658369,sa830644,,WSH,RP,RP
4969,Malvin Valdez,694216,694216,sa3015719,,CIN,OF,OF
4970,Manny Banuelos,544365,5365,5365,,FA,RP,RP
4971,Manny Barreda,518435,518435,10148,11285,FA,RP,RP
4972,Manny Machado,592518,11493,11493,7891,SD,3B,3B
4973,Manny Pina,444489,2829,2829,8124,FA,C,C
4974,Manny Rodriguez,681668,681668,sa3006678,,FA,SS,SS
4975,Manolfi Jimenez,800272,800272,sa3018492,,PHI,OF,OF
4976,Manuel Alvarez,676520,676520,sa3005410,,NYM,RP,RP
4977,Manuel Beltre,694202,694202,sa3015710,,TOR,SS,SS
4978,Manuel Cabrera,806999,806999,sa3021096,,WSH,2B,2B
4979,Manuel Cachutt,674289,674289,sa3003133,,CIN,RP,RP
4980,Manuel Garcia,678851,678851,sa3006202,,FA,C,C
4981,Manuel German,802091,802091,sa3018623,,KC,1B,1B
4982,Manuel Guance,699318,699318,sa3016557,,NYM,2B,2B
4983,Manuel Margot,622534,14712,14712,8936,TB,OF,OF
4984,Manuel Mejias,699052,699052,sa3015785,,CLE,C,C
4985,Manuel Melendez,650513,650513,sa828329,,FA,OF,OF
4986,Manuel Mercedes,692352,692352,sa3015214,,SF,SP,SP
4987,Manuel Osorio,808130,808130,sa3021772,,CLE,SP,SP
4988,Manuel Palencia,692633,692633,sa3015659,,NYY,C,C
4989,Manuel Pena,694211,694211,sa3015715,,ARI,SS,SS
4990,Manuel Rodriguez,655889,655889,20794,10778,TB,RP,RP
4991,Manuel Sequera,691456,691456,sa3015179,,DET,SS,SS
4992,Manuel Urias,679893,679893,sa3007606,,HOU,SP,SP
4993,Manuel Veloz,691171,691171,sa3011349,,CHW,SP,SP
4994,Marc Church,687847,687847,sa3015080,,TEX,RP,RP
4995,Marc Filia,689537,689537,sa3020761,,CLE,C,C
4996,Marcel Renteria,676344,676344,sa3005016,,NYM,SP,SP
4997,Marcell Ozuna,542303,10324,10324,8478,ATL,OF,OF
